taxon_oid,Domain,Status,Study_Name,Genome_Name_/_Sample_Name,Sequencing_Center,IMG_Genome_ID_,Altitude,Depth,Ecosystem,Ecosystem_Category,Ecosystem_Subtype,Ecosystem_Type,Ecotype,Habitat,pH,Salinity,Genome_Size___*_assembled,Gene_Count___*_assembled,DSAda,CheAs,CheA_per
3300004475,*Microbiome,Draft,"Peatlands soil microbial communities from Germany and Austria, that are sulfate reducing","Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 62 (Metagenome Metatranscriptome)",DOE Joint Genome Institute (JGI),3300004475,,,Environmental,Terrestrial,Unclassified,Soil,,Peatlands soil,,,193715015,537001,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 62 (Metagenome Metatranscriptome)",84,0.000156424
2067725000,*Microbiome,Draft,"Soil microbial communities from Great Prairies (Kansas, Wisconsin and Iowa)",Soil microbial communities from Great Prairies - Wisconsin Restored Prairie soil (Wisconsin Restored Prairie),DOE Joint Genome Institute (JGI),2067725000,,,Environmental,Terrestrial,Unclassified,Soil,,Soil,6.8,,149161609,409243,Soil microbial communities from Great Prairies - Wisconsin Restored Prairie soil (Wisconsin Restored Prairie),64,0.000156386
7000000260,*Microbiome,Draft,"Human microbial communities from the National Institute of Health, USA, HMP production phase","Human supragingival plaque microbial communities from NIH, USA - visit 1, subject 765074482","Washington University in St. Louis, Baylor College of Medicine, J. Craig Venter Institute (JCVI)",7000000260,,,Host-associated,Human,Oral,Digestive system,,Human,,,102029856,204627,"Human supragingival plaque microbial communities from NIH, USA - visit 1, subject 765074482",32,0.000156382
3300007363,*Microbiome,Draft,Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series,Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - DEBay_Fall_0.3_<0.8_DNA,DOE Joint Genome Institute (JGI),3300007363,,,Environmental,Aquatic,Coastal,Marine,,Aqueous,,,634177038,1818555,Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - DEBay_Fall_0.3_<0.8_DNA,284,0.000156168
7000000222,*Microbiome,Draft,"Human microbial communities from the National Institute of Health, USA, HMP production phase","Human tongue dorsum microbial communities from NIH, USA - visit 1, subject 861967750","Washington University in St. Louis, J. Craig Venter Institute (JCVI), Baylor College of Medicine",7000000222,,,Host-associated,Human,Oral,Digestive system,,Human,,,110524758,185779,"Human tongue dorsum microbial communities from NIH, USA - visit 1, subject 861967750",29,0.000156099
3300009756,*Microbiome,Draft,Microbial and viral regulation of community carbon cycling across diverse low-oxygen zones,"Marine microbial and viral communities from Louisana Shelf, Gulf of Mexico - GoM_2015_C6C_202_18m (Metagenome Metatranscriptome)",DOE Joint Genome Institute (JGI),3300009756,18m,,Environmental,Aquatic,,Marine,,Marine,,,121577757,230859,"Marine microbial and viral communities from Louisana Shelf, Gulf of Mexico - GoM_2015_C6C_202_18m (Metagenome Metatranscriptome)",36,0.000155939
3300007236,*Microbiome,Draft,Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series,Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - DEBay_Fall_30_>0.8_DNA,DOE Joint Genome Institute (JGI),3300007236,,,Environmental,Aquatic,Coastal,Marine,,Aqueous,,,722845395,1931343,Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - DEBay_Fall_30_>0.8_DNA,301,0.00015585
3300006867,*Microbiome,Draft,Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series,Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - DEBay_Sum_22_N_<0.8_DNA,DOE Joint Genome Institute (JGI),3300006867,,,Environmental,Aquatic,Coastal,Marine,,Aqueous,,,741477527,1951573,Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - DEBay_Sum_22_N_<0.8_DNA,304,0.000155772
3300008199,*Microbiome,Draft,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S12 Bottom_A metaT (Metagenome Metatranscriptome),DOE Joint Genome Institute (JGI),3300008199,,,Environmental,Aquatic,Oceanic,Marine,,Marine Oceanic,,,99972722,199080,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S12 Bottom_A metaT (Metagenome Metatranscriptome),31,0.000155716
3300001200,*Microbiome,Draft,Macroalgal surface microbial communities,"Macroalgal surface ecosystem from Botany Bay, Sydney, Australia - BBAY65 (BBAY65)",J. Craig Venter Institute (JCVI),3300001200,,,Host-associated,Algae,Ectosymbionts,Green algae,,Macroalgal surface,,,729179300,2488507,"Macroalgal surface ecosystem from Botany Bay, Sydney, Australia - BBAY65 (BBAY65)",387,0.000155515
7000000107,*Microbiome,Draft,"Human microbial communities from the National Institute of Health, USA, HMP production phase","Human stool microbial communities from NIH, USA - visit 2, subject 764447348","Washington University in St. Louis, Baylor College of Medicine, J. Craig Venter Institute (JCVI)",7000000107,,,Host-associated,Human,Large intestine,Digestive system,,Human,,,127176918,212225,"Human stool microbial communities from NIH, USA - visit 2, subject 764447348",33,0.000155495
3300004765,*Microbiome,Draft,"Freshwater lake microbial communities from Lake Huron, USA, analyzing microbial food webs and carbon cycling",Laurentian Great Lakes metaT Sp13.BD.MM110.SD (Metagenome Metatranscriptome),DOE Joint Genome Institute (JGI),3300004765,,,Environmental,Aquatic,Lentic,Freshwater,,Freshwater lake,,,142873567,425530,Laurentian Great Lakes metaT Sp13.BD.MM110.SD (Metagenome Metatranscriptome),66,0.000155101
3300006166,*Microbiome,Draft,Microbial and viral regulation of community carbon cycling across diverse low-oxygen zones,Oceanic oxygen minimum zone microbial communities that regulate carbon cycling - Sample ETNP201302SV91,DOE Joint Genome Institute (JGI),3300006166,,,Environmental,Aquatic,Oceanic,Marine,,Marine,,,2041951888,5508781,Oceanic oxygen minimum zone microbial communities that regulate carbon cycling - Sample ETNP201302SV91,853,0.000154844
3300005934,*Microbiome,Draft,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - Knorr_S23_td_SurfaceB_ad_5m_LV_B,DOE Joint Genome Institute (JGI),3300005934,,,Environmental,Aquatic,Oceanic,Marine,,Marine,,,616798508,1778623,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - Knorr_S23_td_SurfaceB_ad_5m_LV_B,275,0.000154614
3300000255,*Microbiome,Draft,Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean,"Marine microbial communities from expanding oxygen minimum zones in Line P, North Pacific Ocean -  sample_F_10_SI03_135 (Line P sample_F_10_SI03_135, March 2012 Assem)",DOE Joint Genome Institute (JGI),3300000255,0m,135m,Environmental,Aquatic,Oceanic,Marine,,Marine,,,167905077,368662,"Marine microbial communities from expanding oxygen minimum zones in Line P, North Pacific Ocean -  sample_F_10_SI03_135 (Line P sample_F_10_SI03_135, March 2012 Assem)",57,0.000154613
7000000041,*Microbiome,Draft,"Human microbial communities from the National Institute of Health, USA, HMP production phase","Human tongue dorsum microbial communities from NIH, USA - visit 1, subject 159268001","Washington University in St. Louis, J. Craig Venter Institute (JCVI), Baylor College of Medicine",7000000041,,,Host-associated,Human,Oral,Digestive system,,Human,,,157458756,271911,"Human tongue dorsum microbial communities from NIH, USA - visit 1, subject 159268001",42,0.000154462
7000000727,*Microbiome,Draft,"Human microbial communities from the National Institute of Health, USA, HMP production phase","Human tongue dorsum microbial communities from NIH, USA - visit 1, subject 763577454","J. Craig Venter Institute (JCVI), Baylor College of Medicine, Washington University in St. Louis",7000000727,,,Host-associated,Human,Oral,Digestive system,,Human,,,112258145,207346,"Human tongue dorsum microbial communities from NIH, USA - visit 1, subject 763577454",32,0.000154331
3300009498,*Microbiome,Draft,Pelagic marine microbial communities from North Sea,Pelagic marine microbial communities from North Sea - COGITO_mtgs_120426,DOE Joint Genome Institute (JGI),3300009498,,1m,Environmental,Aquatic,Pelagic,Marine,,Pelagic marine,,,842811895,1556689,Pelagic marine microbial communities from North Sea - COGITO_mtgs_120426,240,0.000154173
3300003577,*Microbiome,Draft,"Avena fatua rhizosphere microbial communities from Hopland, California, USA","Grassland soil microbial communities from Hopland, California, USA - Sample H2_Rhizo_32 (Metagenome Metatranscriptome, Counting Only)",DOE Joint Genome Institute (JGI),3300003577,,,Host-associated,Plants,Unclassified,Rhizoplane,,Avena fatua rhizosphere,,,108233021,324365,"Grassland soil microbial communities from Hopland, California, USA - Sample H2_Rhizo_32 (Metagenome Metatranscriptome, Counting Only)",50,0.000154147
3300006858,*Microbiome,Draft,Extremophilic microbial mat communities from USA and Mexico,"Hot spring microbial mat communities from Yellowstone National Park, Wyoming, USA - OSPB_host_MetaG",DOE Joint Genome Institute (JGI),3300006858,2280m,,Environmental,Aquatic,Hot (42-90C),Thermal springs,,Hot spring,,,146438579,434733,"Hot spring microbial mat communities from Yellowstone National Park, Wyoming, USA - OSPB_host_MetaG",67,0.000154118
3300006921,*Microbiome,Draft,Marine viral communities from the Subarctic Pacific Ocean and the Gulf of Mexico,Marine viral communities from the Subarctic Pacific Ocean - 21_ETSP_OMZ_AT15319 metaG,DOE Joint Genome Institute (JGI),3300006921,,30m,Environmental,Aquatic,Oceanic,Marine,,Marine,,,349167523,773293,Marine viral communities from the Subarctic Pacific Ocean - 21_ETSP_OMZ_AT15319 metaG,119,0.000153887
2088090031,*Microbiome,Draft,"Freshwater microbial communities from Lake Sakinaw,Canada",Freshwater microbial communities from Lake Sakinaw in Canada: eDNA_2 (120m) (120 m),DOE Joint Genome Institute (JGI),2088090031,,,,,,,,,,,120376854,299533,Freshwater microbial communities from Lake Sakinaw in Canada: eDNA_2 (120m) (120 m),46,0.000153572
3300002696,*Microbiome,Draft,Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean,Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  MetaT SI072_100m_B (Metagenome Metatranscriptome),DOE Joint Genome Institute (JGI),3300002696,100m,,Environmental,Aquatic,Intertidal zone,Marine,,Marine,,,65467345,156301,Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  MetaT SI072_100m_B (Metagenome Metatranscriptome),24,0.00015355
3300005428,*Microbiome,Draft,Microbial and viral regulation of community carbon cycling across diverse low-oxygen zones,Oceanic oxygen minimum zone microbial communities that regulate carbon cycling - Sample ETNP2014F10-02SV253,DOE Joint Genome Institute (JGI),3300005428,,,Environmental,Aquatic,Oceanic,Marine,,Marine,,,757285744,1850859,Oceanic oxygen minimum zone microbial communities that regulate carbon cycling - Sample ETNP2014F10-02SV253,284,0.000153442
3300004790,*Microbiome,Draft,"Freshwater lake microbial communities from Lake Huron, USA, analyzing microbial food webs and carbon cycling",Laurentian Great Lakes metaT Fa13.BD.MM15.SD (Metagenome Metatranscriptome),DOE Joint Genome Institute (JGI),3300004790,,,Environmental,Aquatic,Lentic,Freshwater,,Freshwater lake,,,511782271,1453586,Laurentian Great Lakes metaT Fa13.BD.MM15.SD (Metagenome Metatranscriptome),223,0.000153414
2051774008,*Microbiome,Draft,"Saline water microbial communities from Great Salt Lake, Utah","Saline water microbial communities from Great Salt Lake, Utah, sample from North Arm Rozel Point",DOE Joint Genome Institute (JGI),2051774008,4200,,Environmental,Aquatic,Saline,Non-marine Saline and Alkaline,,Saline water,,,99427575,247708,"Saline water microbial communities from Great Salt Lake, Utah, sample from North Arm Rozel Point",38,0.000153406
7000000001,*Microbiome,Draft,"Human microbial communities from the National Institute of Health, USA, HMP production phase","Human tongue dorsum microbial communities from NIH, USA - visit 1, subject 809635352","Baylor College of Medicine, Washington University in St. Louis, J. Craig Venter Institute (JCVI)",7000000001,,,Host-associated,Human,Oral,Digestive system,,Human,,,107994260,196393,"Human tongue dorsum microbial communities from NIH, USA - visit 1, subject 809635352",30,0.000152755
2044078000,*Microbiome,Draft,"Switchgrass, Maize and Miscanthus rhizosphere microbial communities from University of Illinois Energy Farm, Urbana, IL","Maize field bulk soil  microbial communities from University of Illinois Energy Farm, Urbana, IL (Bulk soil sample from field growing corn (Zea mays))","University of Illinois, Urbana-Champaign",2044078000,220m,,Environmental,Terrestrial,Unclassified,Soil,,"Switchgrass, Maize and Miscanthus rhizosphere",,,43495537,124423,"Maize field bulk soil  microbial communities from University of Illinois Energy Farm, Urbana, IL (Bulk soil sample from field growing corn (Zea mays))",19,0.000152705
